Year,VesselType,Substance,CellID,BOROUGHNAM,REFINED,LAEIPLAExt,Emission_unit,Sailing_kg,AtBerth_kg,Total_kg,Anomaly flag
2016,Tug/Supply,CO2,1504,Newham,Inner,LAEI,kg/year,3.80,0.00,3.80,1
2016,Miscellaneous,CO2,1505,Newham,Inner,LAEI,kg/year,30.09,0.00,30.09,0
2016,Miscellaneous,CO2,1506,Barking and Dagenham,Outer,LAEI,kg/year,76.40,0.00,76.40,0
2016,Tug/Supply,CO2,1508,Barking and Dagenham,Outer,LAEI,kg/year,27.14,0.00,27.14,0
2016,Miscellaneous,CO2,1508,Barking and Dagenham,Outer,LAEI,kg/year,12.43,0.00,12.43,0
2016,General Dry Cargo,CO2,1508,Barking and Dagenham,Outer,LAEI,kg/year,228.18,80.62,308.80,0
2016,Fishing,CO2,1530,Tower Hamlets,Inner,LAEI,kg/year,725.01,0.00,725.01,0
2016,Cruise ship,CO2,1530,Tower Hamlets,Inner,LAEI,kg/year,5162.77,0.00,5162.77,0
2016,General Dry Cargo,CO2,1530,Tower Hamlets,Inner,LAEI,kg/year,10054.31,3.59,10057.90,0
2016,Miscellaneous,CO2,1530,Tower Hamlets,Inner,LAEI,kg/year,61288.82,303.73,61592.56,0
2016,Non Merchant,CO2,1530,Tower Hamlets,Inner,LAEI,kg/year,2995.39,0.00,2995.39,0
2016,Passenger,CO2,1530,Tower Hamlets,Inner,LAEI,kg/year,1171626.80,0.00,1171626.80,0
2016,RoRo Cargo / Vehicle,CO2,1530,Tower Hamlets,Inner,LAEI,kg/year,71.68,0.00,71.68,0
2016,Tug/Supply,CO2,1530,Tower Hamlets,Inner,LAEI,kg/year,261315.63,100.09,261415.72,0
2016,Chemical/LNG/LPG tanker,CO2,1530,Tower Hamlets,Inner,LAEI,kg/year,2220.27,0.00,2220.27,0
2016,Miscellaneous,CO2,1531,Southwark,Inner,LAEI,kg/year,632.42,0.00,632.42,0
2016,Cruise ship,CO2,1531,Southwark,Inner,LAEI,kg/year,64.71,0.00,64.71,0
2016,Chemical/LNG/LPG tanker,CO2,1531,Southwark,Inner,LAEI,kg/year,230.77,0.00,230.77,0
2016,Fishing,CO2,1531,Southwark,Inner,LAEI,kg/year,0.62,0.00,0.62,0
2016,General Dry Cargo,CO2,1531,Southwark,Inner,LAEI,kg/year,320.48,0.00,320.48,0
2016,Tug/Supply,CO2,1531,Southwark,Inner,LAEI,kg/year,4861.95,0.00,4861.95,0
2016,Passenger,CO2,1531,Southwark,Inner,LAEI,kg/year,28089.86,0.00,28089.86,0
2016,Non Merchant,CO2,1531,Southwark,Inner,LAEI,kg/year,27.55,0.00,27.55,0
2016,Tug/Supply,CO2,1532,Tower Hamlets,Inner,LAEI,kg/year,788.70,51.07,839.77,0
2016,Chemical/LNG/LPG tanker,CO2,1532,Tower Hamlets,Inner,LAEI,kg/year,36.71,24.31,61.03,0
2016,Miscellaneous,CO2,1532,Tower Hamlets,Inner,LAEI,kg/year,356.90,364.34,721.25,0
2016,Passenger,CO2,1532,Tower Hamlets,Inner,LAEI,kg/year,0.75,0.00,0.75,0
2016,Non Merchant,CO2,1532,Tower Hamlets,Inner,LAEI,kg/year,201572.81,106289.66,307862.46,0
2016,RoRo Cargo / Vehicle,CO2,1533,Newham,Inner,LAEI,kg/year,3.39,0.00,3.39,0
2016,Tug/Supply,CO2,1533,Newham,Inner,LAEI,kg/year,10276.10,1025.34,11301.44,0
2016,General Dry Cargo,CO2,1533,Newham,Inner,LAEI,kg/year,11461.70,26374.22,37835.92,0
2016,Passenger,CO2,1533,Newham,Inner,LAEI,kg/year,1163.59,0.00,1163.59,0
2016,Non Merchant,CO2,1533,Newham,Inner,LAEI,kg/year,51.13,0.00,51.13,0
2016,Miscellaneous,CO2,1533,Newham,Inner,LAEI,kg/year,6352.89,545.97,6898.86,0
2016,Chemical/LNG/LPG tanker,CO2,1533,Newham,Inner,LAEI,kg/year,28.91,3.97,32.88,0
2016,Cruise ship,CO2,1533,Newham,Inner,LAEI,kg/year,29.57,0.00,29.57,0
2016,Fishing,CO2,1533,Newham,Inner,LAEI,kg/year,8.11,0.00,8.11,0
2016,Fishing,CO2,1534,Greenwich,Outer,LAEI,kg/year,363.98,0.00,363.98,0
2016,Cruise ship,CO2,1534,Greenwich,Outer,LAEI,kg/year,2213.76,0.00,2213.76,0
2016,Chemical/LNG/LPG tanker,CO2,1534,Greenwich,Outer,LAEI,kg/year,843.28,0.00,843.28,0
2016,Non Merchant,CO2,1534,Greenwich,Outer,LAEI,kg/year,1523.31,1.72,1525.03,0
2016,Passenger,CO2,1534,Greenwich,Outer,LAEI,kg/year,438516.50,3956.85,442473.35,0
2016,RoRo Cargo / Vehicle,CO2,1534,Greenwich,Outer,LAEI,kg/year,26.80,0.00,26.80,0
2016,Tug/Supply,CO2,1534,Greenwich,Outer,LAEI,kg/year,87340.87,24.45,87365.32,0
2016,Miscellaneous,CO2,1534,Greenwich,Outer,LAEI,kg/year,19942.69,51.74,19994.43,0
2016,General Dry Cargo,CO2,1534,Greenwich,Outer,LAEI,kg/year,18633.98,0.00,18633.98,0
2016,Tug/Supply,CO2,1535,Tower Hamlets,Inner,LAEI,kg/year,28663.42,393.69,29057.11,0
2016,Passenger,CO2,1535,Tower Hamlets,Inner,LAEI,kg/year,227388.70,50265.54,277654.24,0
2016,Non Merchant,CO2,1535,Tower Hamlets,Inner,LAEI,kg/year,520.36,0.00,520.36,0
2016,Miscellaneous,CO2,1535,Tower Hamlets,Inner,LAEI,kg/year,11012.45,114.62,11127.07,0
2016,General Dry Cargo,CO2,1535,Tower Hamlets,Inner,LAEI,kg/year,8229.43,271.58,8501.01,0
2016,Fishing,CO2,1535,Tower Hamlets,Inner,LAEI,kg/year,149.46,0.00,149.46,0
2016,Cruise ship,CO2,1535,Tower Hamlets,Inner,LAEI,kg/year,639.48,0.00,639.48,0
2016,Chemical/LNG/LPG tanker,CO2,1535,Tower Hamlets,Inner,LAEI,kg/year,303.10,19.59,322.69,0
2016,RoRo Cargo / Vehicle,CO2,1535,Tower Hamlets,Inner,LAEI,kg/year,18.84,0.00,18.84,0
2016,Tug/Supply,CO2,1536,Newham,Inner,LAEI,kg/year,3332.29,46.53,3378.81,0
2016,Non Merchant,CO2,1536,Newham,Inner,LAEI,kg/year,79.70,0.00,79.70,0
2016,Chemical/LNG/LPG tanker,CO2,1536,Newham,Inner,LAEI,kg/year,35.47,0.00,35.47,0
2016,Miscellaneous,CO2,1536,Newham,Inner,LAEI,kg/year,1136.21,327.40,1463.61,0
2016,Passenger,CO2,1537,Newham,Inner,LAEI,kg/year,129.81,102.41,232.23,0
2016,Miscellaneous,CO2,1537,Newham,Inner,LAEI,kg/year,1337.49,377.71,1715.20,0
2016,Chemical/LNG/LPG tanker,CO2,1537,Newham,Inner,LAEI,kg/year,86.16,3.06,89.22,0
2016,General Dry Cargo,CO2,1537,Newham,Inner,LAEI,kg/year,1199.60,1077.19,2276.79,0
2016,Tug/Supply,CO2,1537,Newham,Inner,LAEI,kg/year,11078.66,6445.51,17524.17,0
2016,Non Merchant,CO2,1537,Newham,Inner,LAEI,kg/year,122.38,154.82,277.20,0
2016,Passenger,CO2,1538,Greenwich,Outer,LAEI,kg/year,2.95,0.00,2.95,0
2016,General Dry Cargo,CO2,1538,Greenwich,Outer,LAEI,kg/year,9.16,0.00,9.16,0
2016,Miscellaneous,CO2,1538,Greenwich,Outer,LAEI,kg/year,238.91,0.00,238.91,0
2016,Tug/Supply,CO2,1538,Greenwich,Outer,LAEI,kg/year,74.59,0.00,74.59,0
2016,RoRo Cargo / Vehicle,CO2,1541,Bexley,Outer,LAEI,kg/year,25.92,0.00,25.92,0
2016,Bulk carrier,CO2,1541,Bexley,Outer,LAEI,kg/year,10.35,0.00,10.35,0
2016,Chemical/LNG/LPG tanker,CO2,1541,Bexley,Outer,LAEI,kg/year,286.96,3.99,290.95,0
2016,Cruise ship,CO2,1541,Bexley,Outer,LAEI,kg/year,7.40,0.00,7.40,0
2016,General Dry Cargo,CO2,1541,Bexley,Outer,LAEI,kg/year,1376.83,0.00,1376.83,0
2016,Miscellaneous,CO2,1541,Bexley,Outer,LAEI,kg/year,5323.48,293.30,5616.78,0
2016,Non Merchant,CO2,1541,Bexley,Outer,LAEI,kg/year,9.94,0.00,9.94,0
2016,Passenger,CO2,1541,Bexley,Outer,LAEI,kg/year,69.43,0.00,69.43,0
2016,Tug/Supply,CO2,1541,Bexley,Outer,LAEI,kg/year,50991.68,1183.55,52175.23,0
2016,Oil tanker,CO2,1541,Bexley,Outer,LAEI,kg/year,26.70,0.00,26.70,0
2016,Bulk carrier,CO2,1542,Bexley,Outer,LAEI,kg/year,717.68,0.00,717.68,0
2016,Oil tanker,CO2,1542,Bexley,Outer,LAEI,kg/year,1721.88,0.00,1721.88,0
2016,Passenger,CO2,1542,Bexley,Outer,LAEI,kg/year,237.72,0.00,237.72,0
2016,RoRo Cargo / Vehicle,CO2,1542,Bexley,Outer,LAEI,kg/year,7976.11,0.00,7976.11,0
2016,Tug/Supply,CO2,1542,Bexley,Outer,LAEI,kg/year,8747.20,0.00,8747.20,0
2016,Miscellaneous,CO2,1542,Bexley,Outer,LAEI,kg/year,31499.74,0.00,31499.74,0
2016,General Dry Cargo,CO2,1542,Bexley,Outer,LAEI,kg/year,3710.97,0.00,3710.97,0
2016,Fishing,CO2,1542,Bexley,Outer,LAEI,kg/year,64.32,0.00,64.32,0
2016,Non Merchant,CO2,1542,Bexley,Outer,LAEI,kg/year,256.18,0.00,256.18,0
2016,Chemical/LNG/LPG tanker,CO2,1542,Bexley,Outer,LAEI,kg/year,2260.24,0.00,2260.24,0
2016,Cruise ship,CO2,1542,Bexley,Outer,LAEI,kg/year,612.96,0.00,612.96,0
2016,Tug/Supply,CO2,1543,Havering,Outer,LAEI,kg/year,12129.18,9.66,12138.84,0
2016,Cruise ship,CO2,1543,Havering,Outer,LAEI,kg/year,409.28,0.00,409.28,0
2016,Chemical/LNG/LPG tanker,CO2,1543,Havering,Outer,LAEI,kg/year,1099.53,0.00,1099.53,0
2016,Bulk carrier,CO2,1543,Havering,Outer,LAEI,kg/year,231.80,0.00,231.80,0
2016,General Dry Cargo,CO2,1543,Havering,Outer,LAEI,kg/year,5462.03,0.00,5462.03,0
2016,Miscellaneous,CO2,1543,Havering,Outer,LAEI,kg/year,13055.52,41.55,13097.06,0
2016,Non Merchant,CO2,1543,Havering,Outer,LAEI,kg/year,138.77,0.00,138.77,0
2016,Oil tanker,CO2,1543,Havering,Outer,LAEI,kg/year,652.24,0.00,652.24,0
2016,Passenger,CO2,1543,Havering,Outer,LAEI,kg/year,387.93,0.00,387.93,0
2016,Fishing,CO2,1543,Havering,Outer,LAEI,kg/year,88.96,0.00,88.96,0
2016,RoRo Cargo / Vehicle,CO2,1543,Havering,Outer,LAEI,kg/year,3675.76,0.00,3675.76,0
2016,Non Merchant,CO2,1572,Lewisham,Inner,LAEI,kg/year,20042.71,0.00,20042.71,0
2016,Chemical/LNG/LPG tanker,CO2,1574,Tower Hamlets,Inner,LAEI,kg/year,1469.10,0.00,1469.10,0
2016,Passenger,CO2,1574,Tower Hamlets,Inner,LAEI,kg/year,517382.45,3.94,517386.39,0
2016,Miscellaneous,CO2,1574,Tower Hamlets,Inner,LAEI,kg/year,38087.10,672.40,38759.50,0
2016,Cruise ship,CO2,1574,Tower Hamlets,Inner,LAEI,kg/year,2375.69,0.00,2375.69,0
2016,Tug/Supply,CO2,1574,Tower Hamlets,Inner,LAEI,kg/year,89895.14,48.05,89943.20,0
2016,RoRo Cargo / Vehicle,CO2,1574,Tower Hamlets,Inner,LAEI,kg/year,40.96,0.00,40.96,0
2016,Non Merchant,CO2,1574,Tower Hamlets,Inner,LAEI,kg/year,4533.19,0.00,4533.19,0
2016,General Dry Cargo,CO2,1574,Tower Hamlets,Inner,LAEI,kg/year,52368.96,0.00,52368.96,0
2016,Fishing,CO2,1574,Tower Hamlets,Inner,LAEI,kg/year,489.75,0.00,489.75,0
2016,Passenger,CO2,1575,Greenwich,Outer,LAEI,kg/year,108219.76,0.00,108219.76,0
2016,Tug/Supply,CO2,1575,Greenwich,Outer,LAEI,kg/year,26302.10,86.28,26388.38,0
2016,Non Merchant,CO2,1575,Greenwich,Outer,LAEI,kg/year,621.73,0.00,621.73,0
2016,Miscellaneous,CO2,1575,Greenwich,Outer,LAEI,kg/year,15892.54,5089.06,20981.60,0
2016,General Dry Cargo,CO2,1575,Greenwich,Outer,LAEI,kg/year,36893.39,1058.31,37951.70,0
2016,Fishing,CO2,1575,Greenwich,Outer,LAEI,kg/year,42.28,0.00,42.28,0
2016,Cruise ship,CO2,1575,Greenwich,Outer,LAEI,kg/year,206.97,568675.63,568882.60,0
2016,Chemical/LNG/LPG tanker,CO2,1575,Greenwich,Outer,LAEI,kg/year,113.17,24.45,137.61,0
2016,RoRo Cargo / Vehicle,CO2,1575,Greenwich,Outer,LAEI,kg/year,4.81,0.00,4.81,0
2016,Cruise ship,CO2,1576,Lewisham,Inner,LAEI,kg/year,636.37,0.00,636.37,0
2016,Tug/Supply,CO2,1576,Lewisham,Inner,LAEI,kg/year,36647.01,0.00,36647.01,0
2016,RoRo Cargo / Vehicle,CO2,1576,Lewisham,Inner,LAEI,kg/year,6.50,0.00,6.50,0
2016,Passenger,CO2,1576,Lewisham,Inner,LAEI,kg/year,184814.28,0.00,184814.28,0
2016,Non Merchant,CO2,1576,Lewisham,Inner,LAEI,kg/year,2475.83,0.00,2475.83,0
2016,Miscellaneous,CO2,1576,Lewisham,Inner,LAEI,kg/year,12583.51,0.00,12583.51,0
2016,Fishing,CO2,1576,Lewisham,Inner,LAEI,kg/year,138.90,0.00,138.90,0
2016,Chemical/LNG/LPG tanker,CO2,1576,Lewisham,Inner,LAEI,kg/year,166.47,0.00,166.47,0
2016,General Dry Cargo,CO2,1576,Lewisham,Inner,LAEI,kg/year,4169.52,0.00,4169.52,0
2016,Non Merchant,CO2,1578,Greenwich,Outer,LAEI,kg/year,30.93,0.00,30.93,0
2016,Chemical/LNG/LPG tanker,CO2,1584,Bexley,Outer,LAEI,kg/year,9082.49,3269.73,12352.22,0
2016,Container ship,CO2,1584,Bexley,Outer,LAEI,kg/year,29.50,0.00,29.50,0
2016,Cruise ship,CO2,1584,Bexley,Outer,LAEI,kg/year,1793.38,0.00,1793.38,0
2016,Fishing,CO2,1584,Bexley,Outer,LAEI,kg/year,187.78,0.00,187.78,0
2016,Tug/Supply,CO2,1584,Bexley,Outer,LAEI,kg/year,79004.67,8559.75,87564.42,0
2016,RoRo Cargo / Vehicle,CO2,1584,Bexley,Outer,LAEI,kg/year,20487.06,0.00,20487.06,0
2016,Passenger,CO2,1584,Bexley,Outer,LAEI,kg/year,1273.83,0.00,1273.83,0
2016,Oil tanker,CO2,1584,Bexley,Outer,LAEI,kg/year,5797.15,0.00,5797.15,0
2016,Non Merchant,CO2,1584,Bexley,Outer,LAEI,kg/year,866.94,0.00,866.94,0
2016,Miscellaneous,CO2,1584,Bexley,Outer,LAEI,kg/year,97384.28,482.44,97866.72,0
2016,Bulk carrier,CO2,1584,Bexley,Outer,LAEI,kg/year,1851.28,0.00,1851.28,0
2016,General Dry Cargo,CO2,1584,Bexley,Outer,LAEI,kg/year,27958.36,243.68,28202.04,0
2016,General Dry Cargo,CO2,1585,Havering,Outer,LAEI,kg/year,18067.81,0.00,18067.81,0
2016,Bulk carrier,CO2,1585,Havering,Outer,LAEI,kg/year,866.72,0.00,866.72,0
2016,Oil tanker,CO2,1585,Havering,Outer,LAEI,kg/year,2980.26,0.00,2980.26,0
2016,Chemical/LNG/LPG tanker,CO2,1585,Havering,Outer,LAEI,kg/year,4747.97,0.00,4747.97,0
2016,Container ship,CO2,1585,Havering,Outer,LAEI,kg/year,21.71,0.00,21.71,0
2016,Fishing,CO2,1585,Havering,Outer,LAEI,kg/year,220.11,0.00,220.11,0
2016,Non Merchant,CO2,1585,Havering,Outer,LAEI,kg/year,425.23,0.00,425.23,0
2016,Passenger,CO2,1585,Havering,Outer,LAEI,kg/year,1101.02,0.00,1101.02,0
2016,RoRo Cargo / Vehicle,CO2,1585,Havering,Outer,LAEI,kg/year,11766.59,0.00,11766.59,0
2016,Tug/Supply,CO2,1585,Havering,Outer,LAEI,kg/year,34386.39,181.38,34567.77,0
2016,Cruise ship,CO2,1585,Havering,Outer,LAEI,kg/year,865.61,0.00,865.61,0
2016,Miscellaneous,CO2,1585,Havering,Outer,LAEI,kg/year,52120.17,299.36,52419.53,0
2016,Tug/Supply,CO2,1586,NonGLA,NonGLA,LAEI,kg/year,21735.76,0.00,21735.76,0
2016,Bulk carrier,CO2,1586,NonGLA,NonGLA,LAEI,kg/year,1071.42,0.00,1071.42,0
2016,Chemical/LNG/LPG tanker,CO2,1586,NonGLA,NonGLA,LAEI,kg/year,4272.28,0.00,4272.28,0
2016,Container ship,CO2,1586,NonGLA,NonGLA,LAEI,kg/year,27.46,0.00,27.46,0
2016,Cruise ship,CO2,1586,NonGLA,NonGLA,LAEI,kg/year,864.55,0.00,864.55,0
2016,Fishing,CO2,1586,NonGLA,NonGLA,LAEI,kg/year,147.42,0.00,147.42,0
2016,General Dry Cargo,CO2,1586,NonGLA,NonGLA,LAEI,kg/year,13347.75,0.00,13347.75,0
2016,Miscellaneous,CO2,1586,NonGLA,NonGLA,LAEI,kg/year,47989.44,0.00,47989.44,0
2016,Non Merchant,CO2,1586,NonGLA,NonGLA,LAEI,kg/year,371.30,0.00,371.30,0
2016,Oil tanker,CO2,1586,NonGLA,NonGLA,LAEI,kg/year,2942.84,0.00,2942.84,0
2016,Passenger,CO2,1586,NonGLA,NonGLA,LAEI,kg/year,667.49,0.00,667.49,0
2016,RoRo Cargo / Vehicle,CO2,1586,NonGLA,NonGLA,LAEI,kg/year,10675.51,0.00,10675.51,0
2016,Non Merchant,CO2,1587,Havering,Outer,LAEI,kg/year,693.07,0.00,693.07,0
2016,Tug/Supply,CO2,1587,Havering,Outer,LAEI,kg/year,40169.00,0.00,40169.00,0
2016,RoRo Cargo / Vehicle,CO2,1587,Havering,Outer,LAEI,kg/year,18133.03,0.00,18133.03,0
2016,Bulk carrier,CO2,1587,Havering,Outer,LAEI,kg/year,1795.41,0.00,1795.41,0
2016,Oil tanker,CO2,1587,Havering,Outer,LAEI,kg/year,5091.11,0.00,5091.11,0
2016,Miscellaneous,CO2,1587,Havering,Outer,LAEI,kg/year,85353.05,0.00,85353.05,0
2016,General Dry Cargo,CO2,1587,Havering,Outer,LAEI,kg/year,22736.45,0.00,22736.45,0
2016,Fishing,CO2,1587,Havering,Outer,LAEI,kg/year,271.07,0.00,271.07,0
2016,Cruise ship,CO2,1587,Havering,Outer,LAEI,kg/year,1654.01,0.00,1654.01,0
2016,Container ship,CO2,1587,Havering,Outer,LAEI,kg/year,30.65,0.00,30.65,0
2016,Chemical/LNG/LPG tanker,CO2,1587,Havering,Outer,LAEI,kg/year,7273.62,0.00,7273.62,0
2016,Passenger,CO2,1587,Havering,Outer,LAEI,kg/year,1114.85,0.00,1114.85,0
2016,Cruise ship,CO2,1588,Bexley,Outer,LAEI,kg/year,673.10,0.00,673.10,0
2016,Bulk carrier,CO2,1588,Bexley,Outer,LAEI,kg/year,484.66,0.00,484.66,0
2016,Container ship,CO2,1588,Bexley,Outer,LAEI,kg/year,8.01,0.00,8.01,0
2016,Fishing,CO2,1588,Bexley,Outer,LAEI,kg/year,107.25,0.00,107.25,0
2016,General Dry Cargo,CO2,1588,Bexley,Outer,LAEI,kg/year,22862.60,0.00,22862.60,0
2016,Chemical/LNG/LPG tanker,CO2,1588,Bexley,Outer,LAEI,kg/year,5033.97,0.00,5033.97,0
2016,Miscellaneous,CO2,1588,Bexley,Outer,LAEI,kg/year,47742.10,0.00,47742.10,0
2016,RoRo Cargo / Vehicle,CO2,1588,Bexley,Outer,LAEI,kg/year,10924.17,0.00,10924.17,0
2016,Non Merchant,CO2,1588,Bexley,Outer,LAEI,kg/year,468.00,0.00,468.00,0
2016,Oil tanker,CO2,1588,Bexley,Outer,LAEI,kg/year,2866.42,0.00,2866.42,0
2016,Tug/Supply,CO2,1588,Bexley,Outer,LAEI,kg/year,29425.60,0.00,29425.60,0
2016,Passenger,CO2,1588,Bexley,Outer,LAEI,kg/year,1150.51,0.00,1150.51,0
2016,Tug/Supply,CO2,1589,NonGLA,NonGLA,LAEI,kg/year,412.20,0.00,412.20,0
2016,Chemical/LNG/LPG tanker,CO2,1589,NonGLA,NonGLA,LAEI,kg/year,860.40,31122.60,31983.00,0
2016,General Dry Cargo,CO2,1589,NonGLA,NonGLA,LAEI,kg/year,69.36,0.00,69.36,0
2016,Miscellaneous,CO2,1589,NonGLA,NonGLA,LAEI,kg/year,191.47,0.00,191.47,0
2016,Non Merchant,CO2,1589,NonGLA,NonGLA,LAEI,kg/year,2.04,0.00,2.04,0
2016,Passenger,CO2,1589,NonGLA,NonGLA,LAEI,kg/year,23.86,0.00,23.86,0
2016,Miscellaneous,CO2,1609,Hammersmith and Fulham,Inner,LAEI,kg/year,138.69,0.93,139.62,0
2016,Passenger,CO2,1609,Hammersmith and Fulham,Inner,LAEI,kg/year,377.67,0.00,377.67,0
2016,Tug/Supply,CO2,1609,Hammersmith and Fulham,Inner,LAEI,kg/year,776.15,0.00,776.15,0
2016,General Dry Cargo,CO2,1609,Hammersmith and Fulham,Inner,LAEI,kg/year,767.18,0.00,767.18,0
2016,Non Merchant,CO2,1617,Greenwich,Outer,LAEI,kg/year,20.62,0.00,20.62,1
2016,Non Merchant,CO2,1618,Lewisham,Inner,LAEI,kg/year,0.47,0.00,0.47,1
2016,Tug/Supply,CO2,2128,Barking and Dagenham,Outer,LAEI,kg/year,2.19,0.00,2.19,1
2016,Tug/Supply,CO2,2168,Tower Hamlets,Inner,LAEI,kg/year,2.19,0.00,2.19,0
2016,Tug/Supply,CO2,2169,Newham,Inner,LAEI,kg/year,46.97,0.00,46.97,0
2016,Non Merchant,CO2,2169,Newham,Inner,LAEI,kg/year,26.81,0.00,26.81,0
2016,Tug/Supply,CO2,2171,Newham,Inner,LAEI,kg/year,1.24,0.00,1.24,1
2016,Miscellaneous,CO2,2172,Newham,Inner,LAEI,kg/year,1.19,0.00,1.19,0
2016,Miscellaneous,CO2,2173,Barking and Dagenham,Outer,LAEI,kg/year,9.33,0.00,9.33,0
2016,Tug/Supply,CO2,2176,Barking and Dagenham,Outer,LAEI,kg/year,1.79,0.00,1.79,1
2016,Container ship,CO2,2184,NonGLA,NonGLA,LAEI,kg/year,2.35,0.00,2.35,1
2016,Non Merchant,CO2,2198,Tower Hamlets,Inner,LAEI,kg/year,2.06,0.00,2.06,1
2016,Non Merchant,CO2,2199,Tower Hamlets,Inner,LAEI,kg/year,1327.30,0.00,1327.30,0
2016,Miscellaneous,CO2,2200,Tower Hamlets,Inner,LAEI,kg/year,188.92,0.00,188.92,0
2016,Miscellaneous,CO2,2201,Newham,Inner,LAEI,kg/year,133.60,0.00,133.60,0
2016,Tug/Supply,CO2,2203,Newham,Inner,LAEI,kg/year,1.27,0.00,1.27,1
2016,Passenger,CO2,2204,Barking and Dagenham,Outer,LAEI,kg/year,675.77,0.00,675.77,0
2016,Miscellaneous,CO2,2204,Barking and Dagenham,Outer,LAEI,kg/year,20544.11,0.00,20544.11,0
2016,General Dry Cargo,CO2,2204,Barking and Dagenham,Outer,LAEI,kg/year,43672.62,80309.56,123982.17,0
2016,Fishing,CO2,2204,Barking and Dagenham,Outer,LAEI,kg/year,111.99,0.00,111.99,0
2016,Cruise ship,CO2,2204,Barking and Dagenham,Outer,LAEI,kg/year,546.39,0.00,546.39,0
2016,Chemical/LNG/LPG tanker,CO2,2204,Barking and Dagenham,Outer,LAEI,kg/year,998.57,5.77,1004.34,0
2016,Bulk carrier,CO2,2204,Barking and Dagenham,Outer,LAEI,kg/year,545.66,0.00,545.66,0
2016,Tug/Supply,CO2,2204,Barking and Dagenham,Outer,LAEI,kg/year,21763.70,0.00,21763.70,0
2016,RoRo Cargo / Vehicle,CO2,2204,Barking and Dagenham,Outer,LAEI,kg/year,17.06,0.00,17.06,0
2016,Non Merchant,CO2,2204,Barking and Dagenham,Outer,LAEI,kg/year,270.54,0.00,270.54,0
2016,Fishing,CO2,2205,Newham,Inner,LAEI,kg/year,407.22,0.00,407.22,0
2016,Cruise ship,CO2,2205,Newham,Inner,LAEI,kg/year,2408.69,0.00,2408.69,0
2016,Chemical/LNG/LPG tanker,CO2,2205,Newham,Inner,LAEI,kg/year,4483.47,2.17,4485.64,0
2016,Bulk carrier,CO2,2205,Newham,Inner,LAEI,kg/year,2217.18,0.00,2217.18,0
2016,Non Merchant,CO2,2205,Newham,Inner,LAEI,kg/year,1097.01,0.00,1097.01,0
2016,General Dry Cargo,CO2,2205,Newham,Inner,LAEI,kg/year,31166.51,2253.15,33419.65,0
2016,Miscellaneous,CO2,2205,Newham,Inner,LAEI,kg/year,90948.26,0.00,90948.26,0
2016,Tug/Supply,CO2,2205,Newham,Inner,LAEI,kg/year,93570.15,45.24,93615.39,0
2016,RoRo Cargo / Vehicle,CO2,2205,Newham,Inner,LAEI,kg/year,77.96,0.00,77.96,0
2016,Passenger,CO2,2205,Newham,Inner,LAEI,kg/year,4129.56,0.00,4129.56,0
2016,General Dry Cargo,CO2,2206,Greenwich,Outer,LAEI,kg/year,8455.81,282.68,8738.50,0
2016,Tug/Supply,CO2,2206,Greenwich,Outer,LAEI,kg/year,25290.08,77.46,25367.53,0
2016,Passenger,CO2,2206,Greenwich,Outer,LAEI,kg/year,904.70,0.89,905.59,0
2016,Miscellaneous,CO2,2206,Greenwich,Outer,LAEI,kg/year,12829.03,59.36,12888.38,0
2016,Fishing,CO2,2206,Greenwich,Outer,LAEI,kg/year,29.25,0.00,29.25,0
2016,Cruise ship,CO2,2206,Greenwich,Outer,LAEI,kg/year,235.73,0.00,235.73,0
2016,Chemical/LNG/LPG tanker,CO2,2206,Greenwich,Outer,LAEI,kg/year,2111.99,3113.88,5225.87,0
2016,Bulk carrier,CO2,2206,Greenwich,Outer,LAEI,kg/year,174.85,0.00,174.85,0
2016,Non Merchant,CO2,2206,Greenwich,Outer,LAEI,kg/year,187.54,0.00,187.54,0
2016,Chemical/LNG/LPG tanker,CO2,2207,Greenwich,Outer,LAEI,kg/year,69.80,0.00,69.80,0
2016,Tug/Supply,CO2,2207,Greenwich,Outer,LAEI,kg/year,144.40,0.00,144.40,0
2016,General Dry Cargo,CO2,2207,Greenwich,Outer,LAEI,kg/year,112.65,0.00,112.65,0
2016,Passenger,CO2,2207,Greenwich,Outer,LAEI,kg/year,7.63,0.00,7.63,0
2016,Miscellaneous,CO2,2207,Greenwich,Outer,LAEI,kg/year,73.00,0.00,73.00,0
2016,Miscellaneous,CO2,2208,Barking and Dagenham,Outer,LAEI,kg/year,104579.52,0.00,104579.52,0
2016,General Dry Cargo,CO2,2208,Barking and Dagenham,Outer,LAEI,kg/year,30752.29,0.00,30752.29,0
2016,Fishing,CO2,2208,Barking and Dagenham,Outer,LAEI,kg/year,476.77,0.00,476.77,0
2016,Non Merchant,CO2,2208,Barking and Dagenham,Outer,LAEI,kg/year,1315.86,0.00,1315.86,0
2016,Cruise ship,CO2,2208,Barking and Dagenham,Outer,LAEI,kg/year,2834.36,0.00,2834.36,0
2016,Chemical/LNG/LPG tanker,CO2,2208,Barking and Dagenham,Outer,LAEI,kg/year,3500.43,0.00,3500.43,0
2016,Bulk carrier,CO2,2208,Barking and Dagenham,Outer,LAEI,kg/year,3033.37,0.00,3033.37,0
2016,Passenger,CO2,2208,Barking and Dagenham,Outer,LAEI,kg/year,3286.16,0.00,3286.16,0
